time,seconds_elapsed,dBFS
1701899865510000000,33.124000244140625,-29.752668380737305
1701899865626000000,33.23999975585937,-26.101360321044922
1701899865726000000,33.340000244140626,-27.588876724243164
1701899865826000000,33.439999755859375,-28.6219425201416
1701899865926000000,33.54000024414062,-26.654314041137695
1701899866042000000,33.655999755859376,-29.50444221496582
1701899866142000000,33.75600024414062,-32.675933837890625
1701899866242000000,33.85599975585937,-34.38460159301758
1701899866342000000,33.956000244140625,-30.486793518066406
1701899866458000000,34.07199975585937,-31.98357582092285
1701899866558000000,34.17200024414063,-33.916141510009766
1701899866658000000,34.271999755859376,-21.259862899780273
1701899866758000000,34.37200024414062,-19.205163955688477
1701899866874000000,34.48799975585938,-22.22273063659668
1701899866974000000,34.58800024414062,-24.595779418945312
1701899867074000000,34.68799975585937,-22.61347198486328
1701899867174000000,34.788000244140626,-24.772825241088867
1701899867290000000,34.903999755859374,-26.637880325317383
1701899867398000000,35.01200024414062,-27.540674209594727
1701899867507000000,35.121,-26.11620330810547
1701899867623000000,35.237,-25.80360984802246
1701899867723000000,35.337,-28.95606803894043
1701899867823000000,35.437,-25.119598388671875
1701899867939000000,35.553,-27.382503509521484
1701899868039000000,35.653,-29.33670997619629
1701899868139000000,35.753,-31.421619415283203
1701899868239000000,35.853,-34.565940856933594
1701899868339000000,35.953,-36.159786224365234
1701899868455000000,36.069,-23.8710994720459
1701899868556000000,36.17,-15.272957801818848
1701899868655000000,36.269,-19.194345474243164
1701899868755000000,36.369,-18.853473663330078
1701899868871000000,36.485,-22.448396682739258
1701899868971000000,36.585,-24.11361312866211
1701899869071000000,36.685,-25.077926635742188
1701899869187000000,36.801,-25.82590675354004
1701899869287000000,36.901,-23.804672241210938
1701899869387000000,37.001,-23.604551315307617
1701899869487000000,37.101,-26.481595993041992
1701899869587000000,37.201,-27.90578269958496
1701899869703000000,37.317,-24.568416595458984
1701899869803000000,37.417,-25.22612762451172
1701899869903000000,37.517,-26.69116973876953
1701899870003000000,37.617,-28.8734188079834
1701899870119000000,37.733,-30.839767456054688
1701899870219000000,37.833,-33.241756439208984
1701899870319000000,37.933,-35.705360412597656
1701899870419000000,38.033,-33.89643096923828
1701899870535000000,38.149,-35.218257904052734
1701899870636000000,38.25,-36.94292449951172
1701899870736000000,38.35,-37.30305099487305
1701899870835000000,38.449,-15.900120735168457
1701899870935000000,38.549,-18.916072845458984
1701899871035000000,38.649,-14.435844421386719
1701899871151000000,38.765,-18.21271324157715
1701899871251000000,38.865,-21.26967430114746
1701899871351000000,38.965,-18.939918518066406
1701899871451000000,39.065,-22.405914306640625
1701899871568000000,39.182,-20.194271087646484
1701899871668000000,39.282,-20.1972713470459
1701899871767000000,39.381,-17.47064781188965
1701899871867000000,39.481,-20.114953994750977
1701899871967000000,39.581,-19.396249771118164
1701899872083000000,39.697,-22.878868103027344
1701899872183000000,39.797,-25.053199768066406
1701899872283000000,39.897,-28.10015296936035
1701899872383000000,39.997,-30.069181442260742
1701899872483000000,40.097,-33.37248992919922
1701899872600000000,40.214,-36.00815200805664
1701899872699000000,40.313,-20.32303237915039
1701899872799000000,40.413,-23.135404586791992
1701899872899000000,40.513,-13.785599708557129
1701899873016000000,40.63,-17.373655319213867
1701899873115000000,40.729,-18.805767059326172
1701899873216000000,40.83,-20.25925064086914
1701899873315000000,40.929,-23.551136016845703
1701899873415000000,41.029,-27.18164825439453
1701899873532000000,41.146,-16.310468673706055
1701899873631000000,41.245,-18.61040496826172
1701899873731000000,41.345,-21.09752082824707
1701899873831000000,41.445,-22.307130813598633
1701899873948000000,41.562,-20.16248893737793
1701899874047000000,41.661,-23.48838233947754
1701899874148000000,41.762,-27.529085159301758
1701899874247000000,41.861,-18.2647762298584
1701899874364000000,41.978,-19.282922744750977
1701899874480000000,42.094,-22.52134895324707
1701899874597000000,42.211,-23.548442840576172
1701899874696000000,42.31,-26.877912521362305
1701899874796000000,42.41,-26.95270538330078
1701899874896000000,42.51,-25.68041229248047
1701899874996000000,42.61,-27.379629135131836
1701899875112000000,42.726,-30.878801345825195
1701899875212000000,42.826,-20.469026565551758
1701899875313000000,42.927,-20.870460510253906
1701899875429000000,43.043,-24.08176040649414
1701899875528000000,43.142,-23.09305763244629
1701899875628000000,43.242,-21.182588577270508
1701899875728000000,43.342,-21.96149444580078
1701899875828000000,43.442,-18.503625869750977
1701899875944000000,43.558,-17.671649932861328
1701899876044000000,43.658,-17.539268493652344
1701899876144000000,43.758,-21.71118927001953
1701899876261000000,43.875,-23.09391975402832
1701899876361000000,43.975,-22.680774688720703
1701899876460000000,44.074,-26.001819610595703
1701899876561000000,44.175,-25.383703231811523
1701899876660000000,44.274,-26.090431213378906
1701899876777000000,44.391,-22.817920684814453
1701899876876000000,44.49,-24.1695556640625
1701899876976000000,44.59,-25.239370346069336
1701899877093000000,44.707,-27.969478607177734
1701899877192000000,44.806,-27.667110443115234
1701899877292000000,44.906,-24.50532341003418
1701899877392000000,45.006,-27.577333450317383
1701899877492000000,45.106,-20.595088958740234
1701899877609000000,45.223,-24.33841896057129
1701899877716000000,45.33,-21.456987380981445
1701899877825000000,45.439,-23.858219146728516
1701899877941000000,45.555,-26.11717987060547
1701899878041000000,45.655,-25.76219940185547
1701899878141000000,45.755,-22.684890747070312
1701899878258000000,45.87199975585938,-19.28166389465332
1701899878358000000,45.972000244140624,-22.460390090942383
1701899878458000000,46.07199975585937,-25.00621795654297
1701899878557000000,46.171,-27.51988983154297
1701899878674000000,46.287999755859374,-27.833620071411133
1701899878773000000,46.387,-21.0345516204834
1701899878873000000,46.487,-24.162532806396484
1701899878973000000,46.587,-21.577531814575195
1701899879090000000,46.70399975585938,-25.995681762695312
1701899879189000000,46.803,-28.56573486328125
1701899879289000000,46.903,-31.82048225402832
1701899879389000000,47.003,-33.160911560058594
1701899879505000000,47.119,-33.11781311035156
1701899879605000000,47.219,-23.047393798828125
1701899879705000000,47.319,-16.182687759399414
1701899879805000000,47.419,-17.145038604736328
1701899879922000000,47.53599975585937,-21.61284828186035
1701899880021000000,47.635,-23.489702224731445
1701899880121000000,47.735,-22.88652992248535
1701899880221000000,47.835,-20.195117950439453
1701899880338000000,47.951999755859376,-23.641712188720703
1701899880438000000,48.05200024414062,-18.70973777770996
1701899880537000000,48.151,-19.75949478149414
1701899880637000000,48.251,-19.244230270385742
1701899880754000000,48.36799975585937,-19.254404067993164
1701899880854000000,48.468000244140626,-21.132526397705078
1701899880953000000,48.567,-24.837718963623047
1701899881053000000,48.667,-26.601961135864258
1701899881169000000,48.783,-29.777563095092773
1701899881269000000,48.883,-18.98583221435547
1701899881369000000,48.983,-22.28716468811035
