time,seconds_elapsed,dBFS
1701901193529000000,0.024,-37.604496002197266
1701901193628000000,0.123,-39.83572769165039
1701901193745000000,0.24,-39.392398834228516
1701901193846000000,0.341000244140625,-40.784629821777344
1701901193945000000,0.44,-41.58838653564453
1701901194046000000,0.541000244140625,-37.14706802368164
1701901194146000000,0.640999755859375,-26.834400177001953
1701901194261000000,0.756,-24.32146644592285
1701901194361000000,0.856,-25.994993209838867
1701901194461000000,0.956,-29.088817596435547
1701901194577000000,1.072,-33.35147476196289
1701901194678000000,1.173000244140625,-35.971744537353516
1701901194777000000,1.272,-37.01112365722656
1701901194877000000,1.372,-38.795101165771484
1701901194993000000,1.488,-37.592384338378906
1701901195093000000,1.588,-32.45879364013672
1701901195193000000,1.688,-20.84702491760254
1701901195293000000,1.788,-22.980485916137695
1701901195409000000,1.904,-18.45063591003418
1701901195509000000,2.004,-18.42043685913086
1701901195609000000,2.104,-16.055559158325195
1701901195709000000,2.204,-16.632848739624023
1701901195825000000,2.32,-20.537445068359375
1701901195925000000,2.42,-23.9401798248291
1701901196024000000,2.519,-27.400543212890625
1701901196141000000,2.636,-17.31540298461914
1701901196241000000,2.736,-19.43622589111328
1701901196341000000,2.836,-19.61166000366211
1701901196440000000,2.935,-18.39292335510254
1701901196557000000,3.052,-18.48981285095215
1701901196657000000,3.152,-20.25651741027832
1701901196757000000,3.252,-15.475737571716309
1701901196857000000,3.352,-16.906858444213867
1701901196973000000,3.468,-20.5806941986084
1701901197073000000,3.568,-15.582550048828125
1701901197173000000,3.668,-18.10411262512207
1701901197289000000,3.784,-14.32130241394043
1701901197389000000,3.884,-16.061931610107422
1701901197497000000,3.992,-19.37704086303711
1701901197606000000,4.101000244140625,-18.127260208129883
1701901197722000000,4.216999755859375,-20.023719787597656
1701901197822000000,4.317000244140625,-15.148072242736816
1701901197938000000,4.432999755859375,-15.660501480102539
1701901198038000000,4.533000244140625,-19.825647354125977
1701901198138000000,4.632999755859375,-16.683332443237305
1701901198238000000,4.733000244140625,-18.976621627807617
1701901198354000000,4.848999755859375,-18.73602294921875
1701901198454000000,4.949000244140625,-11.797428131103516
1701901198554000000,5.048999755859375,-13.415255546569824
1701901198654000000,5.149000244140625,-17.732498168945312
1701901198770000000,5.264999755859375,-15.032535552978516
1701901198870000000,5.365000244140625,-18.52695083618164
1701901198970000000,5.464999755859375,-16.98965072631836
1701901199070000000,5.565000244140625,-12.214783668518066
1701901199186000000,5.680999755859375,-16.746566772460938
1701901199286000000,5.781000244140625,-15.884233474731445
1701901199386000000,5.880999755859375,-17.944293975830078
1701901199486000000,5.981000244140625,-13.493106842041016
1701901199602000000,6.096999755859375,-16.24020004272461
1701901199702000000,6.197000244140625,-18.297897338867188
1701901199802000000,6.296999755859375,-18.538501739501953
