time,seconds_elapsed,dBFS
1701899643202000000,7.879999755859375,-18.328319549560547
1701899643302000000,7.980000244140625,-19.559783935546875
1701899643401000000,8.079,-19.671552658081055
1701899643501000000,8.179,-21.766450881958008
1701899643618000000,8.295999755859375,-12.085076332092285
1701899643718000000,8.396000244140625,-16.377511978149414
1701899643818000000,8.495999755859375,-15.518512725830078
1701899643918000000,8.596000244140624,-18.11666488647461
1701899644018000000,8.695999755859376,-18.249052047729492
1701899644134000000,8.812000244140625,-17.203224182128906
1701899644234000000,8.911999755859375,-17.77998161315918
1701899644333000000,9.011,-21.23546600341797
1701899644433000000,9.111,-25.383089065551758
1701899644550000000,9.228000244140626,-28.74066925048828
1701899644650000000,9.327999755859375,-30.696277618408203
1701899644749000000,9.427,-32.065040588378906
1701899644867000000,9.545,-10.789583206176758
1701899644966000000,9.644000244140624,-13.105921745300293
1701899645066000000,9.743999755859376,-16.030122756958008
1701899645165000000,9.843,-11.250959396362305
1701899645282000000,9.959999755859375,-14.41112995147705
1701899645381000000,10.059,-12.68110179901123
1701899645490000000,10.167999755859375,-16.684724807739258
1701899645598000000,10.276000244140626,-17.1814022064209
1701899645698000000,10.375999755859375,-14.601536750793457
1701899645798000000,10.476000244140625,-15.489272117614746
1701899645897000000,10.575,-13.705036163330078
1701899646014000000,10.692000244140624,-18.847097396850586
1701899646114000000,10.791999755859376,-14.869100570678711
1701899646213000000,10.891,-17.53609848022461
1701899646313000000,10.991,-10.51065731048584
1701899646430000000,11.108000244140625,-13.921233177185059
1701899646530000000,11.207999755859374,-14.18640422821045
1701899646630000000,11.308000244140626,-18.628170013427734
1701899646730000000,11.407999755859375,-21.76677703857422
1701899646829000000,11.507,-25.838266372680664
1701899646946000000,11.623999755859375,-29.052263259887695
1701899647046000000,11.724000244140624,-16.9798526763916
1701899647145000000,11.823,-16.31132698059082
1701899647245000000,11.923,-18.24101448059082
1701899647362000000,12.039999755859375,-20.632049560546875
1701899647462000000,12.140000244140625,-24.730104446411133
1701899647562000000,12.239999755859374,-22.247535705566406
1701899647662000000,12.340000244140626,-21.894081115722656
1701899647778000000,12.455999755859375,-25.110523223876953
1701899647878000000,12.556000244140625,-28.319456100463867
1701899647977000000,12.655,-31.11091423034668
1701899648077000000,12.755,-33.1375846862793
1701899648194000000,12.871999755859376,-12.9299955368042
1701899648294000000,12.972000244140625,-11.770241737365723
1701899648394000000,13.071999755859375,-13.897260665893555
1701899648493000000,13.171,-13.79081916809082
1701899648610000000,13.287999755859374,-10.932766914367676
1701899648710000000,13.388000244140626,-15.461507797241211
1701899648810000000,13.487999755859375,-16.8193302154541
1701899648910000000,13.588000244140625,-18.371150970458984
1701899649009000000,13.687,-21.92192840576172
1701899649126000000,13.804000244140624,-11.799872398376465
1701899649225000000,13.903,-12.051560401916504
1701899649326000000,14.004000244140625,-14.25783634185791
1701899649425000000,14.103,-15.48774242401123
1701899649542000000,14.220000244140625,-13.174684524536133
1701899649642000000,14.319999755859374,-14.770742416381836
1701899649742000000,14.420000244140626,-15.2677583694458
1701899649841000000,14.519,-16.020864486694336
1701899649958000000,14.636000244140625,-16.256071090698242
1701899650058000000,14.735999755859375,-19.641878128051758
1701899650158000000,14.836000244140624,-16.897035598754883
1701899650257000000,14.935,-19.491817474365234
