time,seconds_elapsed,dBFS
1701901302652000000,0.038,-32.80339431762695
1701901302762000000,0.147999755859375,-36.155914306640625
1701901302862000000,0.248000244140625,-38.776222229003906
1701901302962000000,0.347999755859375,-40.574275970458984
1701901303062000000,0.448000244140625,-39.46921157836914
1701901303178000000,0.563999755859375,-41.28807067871094
1701901303278000000,0.664000244140625,-38.89967346191406
1701901303378000000,0.763999755859375,-40.85697555541992
1701901303495000000,0.881,-40.2839469909668
1701901303594000000,0.979999755859375,-34.41720962524414
1701901303694000000,1.080000244140625,-37.49949264526367
1701901303794000000,1.179999755859375,-39.57925796508789
1701901303911000000,1.297,-41.4744758605957
1701901304010000000,1.395999755859375,-42.684879302978516
1701901304110000000,1.496000244140625,-39.76279830932617
1701901304210000000,1.595999755859375,-40.12617111206055
1701901304327000000,1.713,-40.01154327392578
1701901304427000000,1.813,-37.1555290222168
1701901304533000000,1.919,-38.08557891845703
1701901304642000000,2.027999755859375,-30.313081741333008
1701901304742000000,2.128000244140625,-32.96356201171875
1701901304842000000,2.227999755859375,-35.12971496582031
1701901304942000000,2.328000244140625,-26.259624481201172
1701901305058000000,2.443999755859375,-30.09484100341797
1701901305158000000,2.544000244140625,-33.143768310546875
1701901305258000000,2.643999755859375,-34.607940673828125
1701901305358000000,2.744000244140625,-36.03113555908203
1701901305474000000,2.859999755859375,-35.91096496582031
1701901305574000000,2.960000244140625,-36.753597259521484
1701901305674000000,3.059999755859375,-38.61354064941406
1701901305774000000,3.160000244140625,-17.323284149169922
1701901305890000000,3.275999755859375,-21.26250457763672
1701901305990000000,3.376000244140625,-16.590768814086914
1701901306090000000,3.475999755859375,-18.44766616821289
1701901306190000000,3.576000244140625,-16.364479064941406
1701901306306000000,3.691999755859375,-19.655677795410156
1701901306406000000,3.792000244140625,-19.517784118652344
1701901306506000000,3.891999755859375,-21.453445434570312
1701901306622000000,4.008000244140625,-24.110130310058594
1701901306722000000,4.107999755859375,-18.95050811767578
1701901306822000000,4.208000244140625,-21.95880699157715
1701901306922000000,4.307999755859375,-20.70859146118164
1701901307022000000,4.408000244140625,-22.741090774536133
1701901307122000000,4.507999755859375,-22.23865509033203
1701901307238000000,4.624000244140625,-18.90913200378418
1701901307338000000,4.723999755859375,-20.974716186523438
1701901307438000000,4.824000244140625,-22.161157608032227
1701901307538000000,4.923999755859375,-17.23773765563965
1701901307638000000,5.024000244140625,-17.591211318969727
1701901307754000000,5.139999755859375,-20.303810119628906
1701901307854000000,5.240000244140625,-21.536357879638672
1701901307954000000,5.339999755859375,-17.961402893066406
1701901308070000000,5.456000244140625,-17.533018112182617
1701901308170000000,5.555999755859375,-19.351882934570312
1701901308270000000,5.656000244140625,-17.33111572265625
1701901308370000000,5.755999755859375,-19.616806030273438
1701901308486000000,5.872000244140625,-20.408130645751953
1701901308586000000,5.971999755859375,-23.01607894897461
1701901308686000000,6.072000244140625,-19.20973014831543
1701901308786000000,6.171999755859375,-14.983918190002441
1701901308903000000,6.289,-18.40995216369629
1701901309002000000,6.387999755859375,-22.251480102539062
1701901309102000000,6.488000244140625,-18.24600601196289
1701901309202000000,6.587999755859375,-20.17938804626465
1701901309318000000,6.704000244140625,-20.496639251708984
1701901309418000000,6.803999755859375,-19.325233459472656
1701901309518000000,6.904000244140625,-20.967086791992188
1701901309618000000,7.003999755859375,-17.747451782226562
1701901309718000000,7.104000244140625,-20.581615447998047
1701901309835000000,7.221,-17.843034744262695
1701901309934000000,7.320000244140625,-15.686895370483398
1701901310034000000,7.419999755859375,-18.533885955810547
1701901310134000000,7.520000244140625,-21.082101821899414
1701901310250000000,7.635999755859375,-24.806045532226562
1701901310350000000,7.736000244140625,-23.30489730834961
1701901310450000000,7.835999755859375,-16.82763671875
1701901310550000000,7.936000244140625,-19.783540725708008
1701901310666000000,8.051999755859375,-19.58223533630371
