time,seconds_elapsed,dBFS
1701901792439000000,7.631,-11.907902717590332
1701901792539000000,7.731,-8.57784366607666
1701901792656000000,7.848,-11.73344898223877
1701901792756000000,7.948,-16.230899810791016
1701901792855000000,8.047,-9.142183303833008
1701901792955000000,8.147,-7.668587684631348
1701901793055000000,8.247,-12.055896759033203
1701901793155000000,8.347,-6.594038963317871
1701901793255000000,8.447,-10.554717063903809
1701901793372000000,8.564,-8.988780975341797
1701901793471000000,8.663,-7.017100811004639
1701901793571000000,8.763,-8.175496101379395
1701901793671000000,8.863,-9.71690559387207
1701901793788000000,8.98,-9.723508834838867
1701901793888000000,9.08,-12.943986892700195
1701901793987000000,9.179,-9.097335815429688
1701901794087000000,9.279,-11.873763084411621
1701901794204000000,9.396,-15.099810600280762
1701901794304000000,9.496,-11.875065803527832
1701901794403000000,9.595,-7.744974613189697
1701901794503000000,9.695,-10.068218231201172
1701901794603000000,9.795,-13.474841117858887
1701901794720000000,9.912,-12.293450355529785
1701901794819000000,10.011,-15.978524208068848
1701901794919000000,10.111,-13.280898094177246
1701901795019000000,10.211,-14.989662170410156
1701901795136000000,10.328,-19.651626586914062
1701901795236000000,10.428,-12.455474853515625
1701901795335000000,10.527,-16.054574966430664
1701901795435000000,10.627,-20.423553466796875
1701901795552000000,10.744,-24.441356658935547
1701901795652000000,10.844,-28.305694580078125
1701901795751000000,10.943,-12.130083084106445
1701901795851000000,11.043,-7.659838676452637
1701901795951000000,11.143,-11.349370002746582
1701901796068000000,11.26,-8.476594924926758
1701901796168000000,11.36,-7.330233573913574
1701901796284000000,11.476,-10.213772773742676
1701901796384000000,11.576,-10.485770225524902
1701901796484000000,11.676,-5.2597737312316895
1701901796583000000,11.775,-9.45328140258789
1701901796683000000,11.875,-9.283950805664062
1701901796800000000,11.992,-5.768290996551514
1701901796899000000,12.091,-8.874979972839355
1701901796999000000,12.191,-8.726304054260254
1701901797109000000,12.301,-10.664682388305664
1701901797216000000,12.408,-13.722766876220703
1701901797316000000,12.508,-14.12593936920166
1701901797415000000,12.607,-12.600308418273926
1701901797515000000,12.707,-14.742775917053223
1701901797632000000,12.824,-19.8298282623291
1701901797732000000,12.924,-23.515405654907227
1701901797831000000,13.023,-27.338193893432617
1701901797931000000,13.123,-30.45405387878418
1701901798047000000,13.239,-16.725433349609375
1701901798148000000,13.34,-12.514679908752441
1701901798247000000,13.439,-12.761385917663574
1701901798348000000,13.54,-13.74388599395752
1701901798447000000,13.639,-16.745521545410156
1701901798564000000,13.756,-11.719350814819336
1701901798663000000,13.855,-13.067033767700195
1701901798763000000,13.955,-10.54038143157959
1701901798863000000,14.055,-10.864398956298828
1701901798980000000,14.172,-15.485905647277832
1701901799079000000,14.271,-9.447375297546387
1701901799179000000,14.371,-12.25493335723877
1701901799280000000,14.472,-10.814709663391113
1701901799396000000,14.588,-11.933757781982422
1701901799496000000,14.688,-8.457944869995117
1701901799595000000,14.787,-11.379467964172363
1701901799712000000,14.904,-13.896064758300781
1701901799812000000,15.004,-10.991328239440918
1701901799911000000,15.103,-10.254875183105469
1701901800012000000,15.204,-12.195669174194336
1701901800111000000,15.303,-16.484451293945312
1701901800228000000,15.42,-12.316633224487305
1701901800328000000,15.52,-12.887811660766602
1701901800427000000,15.619,-16.024272918701172
1701901800527000000,15.719,-19.32476234436035
1701901800644000000,15.836,-24.279163360595703
1701901800744000000,15.936,-13.599699020385742
1701901800843000000,16.035,-15.13414192199707
1701901800943000000,16.135,-10.855180740356445
1701901801060000000,16.252,-13.598615646362305
1701901801160000000,16.352,-11.035606384277344
1701901801259000000,16.451,-13.559124946594238
1701901801360000000,16.552,-9.496112823486328
1701901801459000000,16.651,-12.689696311950684
1701901801576000000,16.768,-14.395816802978516
1701901801676000000,16.868,-15.813593864440918
1701901801776000000,16.968,-15.262866973876953
1701901801875000000,17.067,-16.60545539855957
1701901801975000000,17.167,-19.158584594726562
1701901802092000000,17.284,-14.925315856933594
1701901802192000000,17.384,-17.61005210876465
1701901802291000000,17.483,-11.683146476745605
1701901802391000000,17.583,-11.175814628601074
1701901802508000000,17.7,-15.176468849182129
1701901802608000000,17.8,-10.973919868469238
1701901802707000000,17.899,-12.592126846313477
1701901802807000000,17.999,-12.403766632080078
1701901802924000000,18.116,-14.206113815307617
1701901803024000000,18.216,-12.73244571685791
1701901803123000000,18.315,-16.975297927856445
1701901803223000000,18.415,-14.835020065307617
1701901803323000000,18.515,-15.96708869934082
1701901803440000000,18.632,-17.682279586791992
1701901803539000000,18.731,-22.006757736206055
1701901803639000000,18.831,-24.6473445892334
1701901803756000000,18.948,-27.062673568725586
1701901803856000000,19.048,-29.217586517333984
1701901803955000000,19.147,-5.833817005157471
1701901804055000000,19.247,-8.428378105163574
1701901804155000000,19.347,-9.193620681762695
1701901804272000000,19.464,-7.688467025756836
1701901804372000000,19.564,-9.719833374023438
1701901804471000000,19.663,-10.089813232421875
1701901804588000000,19.78,-8.18654727935791
1701901804687000000,19.879,-10.182442665100098
1701901804787000000,19.979,-7.848149299621582
1701901804887000000,20.079,-9.277655601501465
1701901805004000000,20.196,-9.36589241027832
1701901805103000000,20.295,-10.938727378845215
1701901805203000000,20.395,-8.572551727294922
1701901805320000000,20.512,-11.87049674987793
1701901805420000000,20.612,-8.8347749710083
1701901805520000000,20.712,-11.122431755065918
1701901805619000000,20.811,-11.866886138916016
1701901805736000000,20.928,-12.520075798034668
1701901805836000000,21.028,-8.4830322265625
1701901805935000000,21.127,-11.033199310302734
1701901806035000000,21.227,-14.77214527130127
1701901806152000000,21.344,-10.794158935546875
1701901806252000000,21.444,-12.893034934997559
1701901806351000000,21.543,-14.653916358947754
1701901806451000000,21.643,-18.49654197692871
1701901806552000000,21.744,-22.747365951538086
1701901806668000000,21.86,-12.176478385925293
1701901806768000000,21.96,-10.580672264099121
1701901806867000000,22.059,-10.88980484008789
1701901806984000000,22.176,-11.69404125213623
1701901807084000000,22.276,-12.617420196533203
1701901807183000000,22.375,-10.101303100585938
1701901807283000000,22.475,-13.075448036193848
1701901807400000000,22.592,-11.237754821777344
1701901807500000000,22.692,-9.974283218383789
1701901807600000000,22.792,-11.387203216552734
1701901807700000000,22.892,-11.386565208435059
1701901807799000000,22.991,-14.213388442993164
1701901807899000000,23.091,-11.870908737182617
1701901808016000000,23.208,-12.726042747497559
1701901808116000000,23.308,-15.238829612731934
1701901808215000000,23.407,-18.66602897644043
1701901808315000000,23.507,-21.580564498901367
1701901808432000000,23.624,-25.077505111694336
1701901808532000000,23.724,-28.303760528564453
1701901808631000000,23.823,-9.945719718933105
1701901808731000000,23.923,-9.594806671142578
1701901808848000000,24.04,-11.58036994934082
1701901808948000000,24.14,-12.547764778137207
1701901809048000000,24.24,-16.013822555541992
1701901809147000000,24.339,-19.037784576416016
1701901809264000000,24.456,-12.715791702270508
1701901809364000000,24.556,-10.442285537719727
1701901809463000000,24.655,-8.855287551879883
1701901809563000000,24.755,-9.84485149383545
1701901809680000000,24.872,-9.34868049621582
1701901809780000000,24.972,-11.157283782958984
1701901809879000000,25.071,-7.9753923416137695
1701901809979000000,25.171,-9.619608879089355
1701901810079000000,25.271,-11.473550796508789
1701901810196000000,25.388,-11.236920356750488
1701901810296000000,25.488,-10.317651748657227
1701901810395000000,25.587,-10.791817665100098
1701901810495000000,25.687,-15.236651420593262
1701901810612000000,25.804,-11.670679092407227
1701901810712000000,25.904,-13.560585021972656
1701901810812000000,26.004,-15.018509864807129
1701901810911000000,26.103,-18.956281661987305
1701901811028000000,26.22,-23.66206932067871
1701901811128000000,26.32,-25.84648323059082
1701901811228000000,26.42,-29.160526275634766
1701901811327000000,26.519,-31.658109664916992
1701901811444000000,26.636,-32.16766357421875
1701901811552000000,26.744,-9.347434043884277
1701901811660000000,26.852,-10.296159744262695
1701901811777000000,26.969,-4.176156520843506
1701901811876000000,27.068,-7.901063919067383
1701901811976000000,27.168,-8.748720169067383
1701901812076000000,27.268,-8.13429069519043
1701901812193000000,27.385,-9.257319450378418
1701901812293000000,27.485,-12.679930686950684
1701901812392000000,27.584,-7.104888439178467
1701901812509000000,27.701,-8.414474487304688
1701901812609000000,27.801,-10.05390739440918
1701901812709000000,27.901,-12.086731910705566
1701901812808000000,28,-5.754544258117676
1701901812908000000,28.1,-3.0198729038238525
1701901813025000000,28.217,-7.487237453460693
1701901813125000000,28.317,-7.1366424560546875
1701901813224000000,28.416,-11.38352108001709
1701901813324000000,28.516,-14.50600814819336
1701901813441000000,28.633,-14.8602294921875
1701901813541000000,28.733,-10.55344295501709
1701901813641000000,28.833,-6.996372699737549
1701901813757000000,28.949,-11.279107093811035
1701901813857000000,29.049,-6.749622344970703
1701901813956000000,29.148,-8.349839210510254
1701901814056000000,29.248,-12.00656795501709
1701901814156000000,29.348,-13.454610824584961
1701901814273000000,29.465,-10.758944511413574
1701901814372000000,29.564,-11.720230102539062
1701901814472000000,29.664,-9.559028625488281
1701901814572000000,29.764,-13.613687515258789
1701901814689000000,29.881,-5.280152320861816
1701901814789000000,29.981,-7.770598888397217
1701901814888000000,30.08,-12.09812068939209
1701901815005000000,30.197,-16.779958724975586
1701901815105000000,30.297,-8.962204933166504
1701901815205000000,30.397,-10.654407501220703
1701901815304000000,30.496,-10.68001937866211
1701901815404000000,30.596,-9.759296417236328
1701901815521000000,30.713,-11.651664733886719
1701901815620000000,30.812,-12.28142261505127
1701901815721000000,30.913,-12.503318786621094
1701901815837000000,31.029,-8.225885391235352
1701901815937000000,31.129,-10.508708953857422
1701901816037000000,31.229,-9.211008071899414
1701901816136000000,31.328,-12.395950317382812
1701901816236000000,31.428,-12.48470401763916
1701901816353000000,31.545,-12.503569602966309
1701901816453000000,31.645,-14.081790924072266
1701901816552000000,31.744,-18.639484405517578
1701901816652000000,31.844,-9.668025016784668
1701901816769000000,31.961,-12.670048713684082
