time,seconds_elapsed,dBFS
1701900192885000000,0.027,-32.91180419921875
1701900192989000000,0.131,-36.041748046875
1701900193089000000,0.231,-38.008628845214844
1701900193207000000,0.349,-38.589664459228516
1701900193306000000,0.447999755859375,-37.995906829833984
1701900193406000000,0.548000244140625,-39.15110778808594
1701900193522000000,0.663999755859375,-39.92694854736328
1701900193622000000,0.764000244140625,-41.0458984375
1701900193722000000,0.863999755859375,-35.15108108520508
1701900193821000000,0.963,-33.41642379760742
1701900193938000000,1.079999755859375,-35.2436408996582
1701900194038000000,1.180000244140625,-32.62538528442383
1701900194138000000,1.279999755859375,-34.5535774230957
1701900194237000000,1.379,-36.51529312133789
1701900194354000000,1.495999755859375,-36.843563079833984
1701900194454000000,1.596000244140625,-38.08760070800781
1701900194554000000,1.695999755859375,-40.03520202636719
1701900194653000000,1.795,-36.07727813720703
1701900194770000000,1.911999755859375,-36.6168098449707
1701900194870000000,2.012000244140625,-38.19681930541992
1701900194970000000,2.111999755859375,-32.623775482177734
1701900195086000000,2.228000244140625,-34.4486083984375
1701900195186000000,2.327999755859375,-35.44171142578125
1701900195286000000,2.428000244140625,-37.25064468383789
1701900195386000000,2.527999755859375,-36.46649932861328
1701900195502000000,2.644000244140625,-32.34950256347656
1701900195602000000,2.743999755859375,-21.259923934936523
1701900195702000000,2.844000244140625,-23.232929229736328
1701900195818000000,2.959999755859375,-24.716611862182617
1701900195918000000,3.060000244140625,-19.515811920166016
1701900196018000000,3.159999755859375,-17.137008666992188
1701900196117000000,3.259,-17.73893928527832
1701900196234000000,3.375999755859375,-19.563919067382812
1701900196334000000,3.476000244140625,-22.449647903442383
1701900196434000000,3.575999755859375,-12.530268669128418
1701900196533000000,3.675,-16.05164909362793
1701900196650000000,3.791999755859375,-19.228315353393555
1701900196750000000,3.892000244140625,-14.857297897338867
1701900196850000000,3.991999755859375,-16.861160278320312
1701900196950000000,4.092000244140625,-16.53609848022461
1701900197066000000,4.207999755859375,-14.283702850341797
1701900197165000000,4.307,-15.97395133972168
1701900197266000000,4.407999755859375,-18.888843536376953
1701900197382000000,4.524000244140625,-19.832244873046875
1701900197482000000,4.623999755859375,-19.878673553466797
1701900197582000000,4.724000244140625,-24.066905975341797
1701900197682000000,4.823999755859375,-19.897945404052734
1701900197798000000,4.940000244140625,-19.42008399963379
1701900197898000000,5.039999755859375,-15.701226234436035
1701900197998000000,5.140000244140625,-17.541032791137695
1701900198097000000,5.239,-16.375568389892578
1701900198214000000,5.356000244140625,-19.585344314575195
1701900198314000000,5.455999755859375,-16.05215072631836
1701900198413000000,5.555,-16.92031478881836
1701900198530000000,5.671999755859375,-18.717714309692383
1701900198629000000,5.771,-15.380143165588379
1701900198730000000,5.871999755859375,-16.929536819458008
1701900198829000000,5.971,-14.377172470092773
1701900198946000000,6.087999755859375,-16.18787956237793
1701900199046000000,6.188000244140625,-16.69225311279297
1701900199146000000,6.287999755859375,-18.908700942993164
1701900199262000000,6.404000244140625,-20.66031837463379
1701900199362000000,6.503999755859375,-19.17826271057129
1701900199462000000,6.604000244140625,-21.431625366210938
1701900199561000000,6.703,-21.146371841430664
1701900199662000000,6.804000244140625,-14.43647575378418
1701900199778000000,6.919999755859375,-19.164735794067383
1701900199878000000,7.020000244140625,-23.078781127929688
1701900199978000000,7.119999755859375,-25.96337890625
1701900200077000000,7.219,-28.856765747070312
1701900200194000000,7.335999755859375,-31.391672134399414
1701900200294000000,7.436000244140625,-31.450767517089844
1701900200394000000,7.535999755859375,-18.899938583374023
1701900200510000000,7.652000244140625,-15.932456016540527
1701900200610000000,7.751999755859375,-18.617767333984375
1701900200709000000,7.851,-18.502788543701172
1701900200809000000,7.951,-21.383960723876953
1701900200926000000,8.068000244140626,-14.057999610900879
1701900201033000000,8.175,-16.337617874145508
1701900201142000000,8.284000244140625,-16.79648780822754
1701900201259000000,8.401,-18.13140869140625
1701900201359000000,8.501,-19.775815963745117
1701900201458000000,8.599999755859375,-20.166919708251953
1701900201575000000,8.717,-21.940458297729492
1701900201675000000,8.817,-24.888412475585938
1701900201775000000,8.917,-19.530654907226562
1701900201874000000,9.015999755859376,-22.633378982543945
1701900201991000000,9.133,-16.461036682128906
1701900202091000000,9.233,-18.353090286254883
1701900202191000000,9.333,-21.409278869628906
1701900202307000000,9.449,-22.49632453918457
1701900202407000000,9.549,-24.72483253479004
1701900202507000000,9.649,-14.069062232971191
1701900202606000000,9.748000244140625,-15.933710098266602
