time,seconds_elapsed,dBFS
1701897390498000000,15.350999755859375,-19.199140548706055
1701897390598000000,15.451000244140625,-18.883808135986328
1701897390715000000,15.568,-19.436599731445312
1701897390815000000,15.668,-17.56501007080078
1701897390915000000,15.768,-18.132097244262695
1701897391014000000,15.867000244140625,-21.140697479248047
1701897391114000000,15.966999755859375,-13.50998592376709
1701897391231000000,16.084,-16.584463119506836
1701897391331000000,16.184,-20.925460815429688
1701897391431000000,16.284,-18.71102523803711
1701897391531000000,16.384,-14.266009330749512
1701897391630000000,16.483000244140626,-17.044157028198242
1701897391747000000,16.6,-20.8442325592041
1701897391847000000,16.7,-18.886201858520508
1701897391946000000,16.798999755859374,-19.381834030151367
1701897392063000000,16.916,-22.952722549438477
1701897392163000000,17.016,-19.66763687133789
1701897392263000000,17.116,-21.517087936401367
1701897392362000000,17.214999755859374,-22.18178939819336
1701897392463000000,17.316,-19.28462028503418
1701897392579000000,17.432,-22.03867530822754
1701897392679000000,17.532,-23.833711624145508
1701897392779000000,17.632,-25.876895904541016
1701897392878000000,17.731000244140624,-15.750731468200684
1701897392995000000,17.848,-18.731475830078125
1701897393095000000,17.948,-22.60315704345703
1701897393195000000,18.048,-24.40470314025879
1701897393294000000,18.147000244140624,-27.213167190551758
1701897393394000000,18.246999755859374,-30.230222702026367
1701897393511000000,18.364,-32.5682258605957
1701897393611000000,18.464,-30.95596694946289
1701897393711000000,18.564,-21.650876998901367
1701897393811000000,18.664,-15.483283042907715
1701897393910000000,18.763000244140624,-18.95709991455078
1701897394027000000,18.88,-14.165435791015625
1701897394127000000,18.98,-14.760270118713379
1701897394227000000,19.08,-18.010875701904297
1701897394326000000,19.179000244140624,-14.42939281463623
1701897394443000000,19.296,-14.346692085266113
1701897394543000000,19.396,-15.880733489990234
1701897394643000000,19.496,-18.61331558227539
1701897394743000000,19.596,-22.587018966674805
1701897394859000000,19.712,-11.751381874084473
1701897394959000000,19.812,-13.222938537597656
1701897395059000000,19.912,-15.383399963378906
1701897395159000000,20.012,-16.067960739135742
1701897395258000000,20.110999755859375,-16.93034553527832
1701897395375000000,20.228,-20.226165771484375
1701897395475000000,20.328,-18.26950454711914
1701897395575000000,20.428,-18.7003116607666
1701897395675000000,20.528,-21.69213104248047
1701897395775000000,20.628,-17.18324089050293
1701897395891000000,20.744,-14.367301940917969
1701897395991000000,20.844,-16.068593978881836
1701897396091000000,20.944,-18.645227432250977
1701897396191000000,21.044,-21.927181243896484
1701897396290000000,21.142999755859375,-13.053278923034668
1701897396407000000,21.26,-17.52268409729004
1701897396507000000,21.36,-19.743864059448242
1701897396607000000,21.46,-15.76567554473877
1701897396707000000,21.56,-18.68110466003418
1701897396823000000,21.676,-16.362268447875977
1701897396923000000,21.776,-19.34259796142578
1701897397023000000,21.876,-21.08120346069336
1701897397123000000,21.976,-22.5355167388916
1701897397239000000,22.092,-19.558639526367188
1701897397339000000,22.192,-23.21956443786621
1701897397439000000,22.292,-26.29054832458496
1701897397539000000,22.392,-17.558053970336914
1701897397638000000,22.491000244140626,-18.987213134765625
1701897397755000000,22.608,-21.005998611450195
1701897397855000000,22.708,-21.74012565612793
1701897397955000000,22.808,-23.150419235229492
1701897398055000000,22.908,-17.64258575439453
1701897398154000000,23.006999755859376,-19.206832885742188
1701897398271000000,23.124,-15.391789436340332
1701897398371000000,23.224,-18.48027229309082
1701897398471000000,23.324,-22.69761085510254
1701897398570000000,23.422999755859376,-26.62932586669922
1701897398670000000,23.523000244140626,-29.548786163330078
1701897398787000000,23.64,-31.81886100769043
1701897398887000000,23.74,-31.160118103027344
1701897399003000000,23.856,-32.94140625
1701897399103000000,23.956,-34.98747634887695
1701897399203000000,24.056,-36.357181549072266
1701897399306000000,24.158999755859377,-32.29254913330078
1701897399419000000,24.272,-7.171470642089844
1701897399519000000,24.372,-11.949010848999023
1701897399619000000,24.472,-11.660624504089355
1701897399719000000,24.572,-15.370635986328125
1701897399818000000,24.670999755859373,-18.30109405517578
1701897399919000000,24.772,-19.428667068481445
1701897400035000000,24.888,-22.54853630065918
1701897400135000000,24.988,-14.990260124206543
1701897400234000000,25.086999755859374,-11.190774917602539
1701897400334000000,25.187000244140624,-8.645867347717285
1701897400451000000,25.304,-11.96194076538086
1701897400551000000,25.404,-13.593153953552246
1701897400651000000,25.504,-16.036130905151367
1701897400750000000,25.603000244140624,-15.683930397033691
1701897400867000000,25.72,-19.056440353393555
1701897400967000000,25.82,-18.420434951782227
1701897401067000000,25.92,-20.120162963867188
1701897401167000000,26.02,-15.709108352661133
1701897401283000000,26.136,-16.334026336669922
1701897401383000000,26.236,-11.949153900146484
1701897401483000000,26.336,-16.311464309692383
1701897401583000000,26.436,-11.959532737731934
1701897401699000000,26.552,-14.859147071838379
1701897401799000000,26.652,-17.791257858276367
1701897401907000000,26.76,-19.9306583404541
1701897402016000000,26.869,-18.516578674316406
1701897402132000000,26.985,-21.96428871154785
1701897402232000000,27.085,-24.526247024536133
1701897402331000000,27.184,-18.08557891845703
1701897402448000000,27.301,-20.29117202758789
1701897402548000000,27.401,-22.11334800720215
1701897402648000000,27.501,-24.91904067993164
1701897402748000000,27.601,-18.78792953491211
1701897402864000000,27.717,-21.25467872619629
1701897402966000000,27.819000244140625,-17.275402069091797
1701897403064000000,27.917,-19.919254302978516
1701897403164000000,28.017,-12.876424789428711
1701897403264000000,28.117,-14.659382820129395
1701897403380000000,28.233,-13.425891876220703
1701897403480000000,28.333,-15.516355514526367
1701897403580000000,28.433,-15.919917106628418
1701897403679000000,28.532,-17.126672744750977
1701897403796000000,28.649,-12.234410285949707
1701897403896000000,28.749,-13.646854400634766
1701897403996000000,28.849,-14.71269416809082
1701897404096000000,28.949,-17.757442474365234
1701897404196000000,29.049,-19.455236434936523
1701897404312000000,29.165,-24.455862045288086
1701897404412000000,29.265,-27.555078506469727
1701897404512000000,29.365,-30.05690574645996
1701897404611000000,29.464,-32.39418029785156
1701897404728000000,29.581,-23.007980346679688
1701897404828000000,29.681,-17.001354217529297
1701897404928000000,29.781,-19.26209831237793
1701897405028000000,29.881,-19.608720779418945
1701897405144000000,29.997,-17.55435562133789
1701897405244000000,30.097,-18.22759246826172
1701897405344000000,30.197,-21.871652603149414
1701897405444000000,30.297,-15.744373321533203
1701897405543000000,30.396,-18.67011260986328
1701897405660000000,30.513,-18.203927993774414
1701897405760000000,30.613,-21.747955322265625
1701897405860000000,30.713,-17.80412483215332
1701897405960000000,30.813,-19.10860824584961
1701897406076000000,30.929,-21.666397094726562
1701897406176000000,31.029,-20.250741958618164
1701897406276000000,31.129,-21.121150970458984
1701897406376000000,31.229,-18.44573974609375
1701897406492000000,31.345,-22.528648376464844
1701897406592000000,31.445,-26.54372215270996
1701897406692000000,31.545,-29.518712997436523
1701897406792000000,31.645,-32.31646728515625
1701897406892000000,31.745,-33.233219146728516
1701897407008000000,31.861,-32.716548919677734
1701897407108000000,31.961,-33.29982376098633
1701897407208000000,32.061,-33.30128860473633
1701897407312000000,32.165,-35.77935028076172
1701897407424000000,32.277,-15.85438346862793
1701897407524000000,32.377,-8.410026550292969
1701897407624000000,32.477,-11.775744438171387
1701897407724000000,32.577,-13.794075965881348
1701897407840000000,32.693,-15.728006362915039
1701897407940000000,32.793,-11.488823890686035
